latitude,longitude,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7092,100.7694,,,,,
13.7092,100.7694,,,,,
13.7092,100.7694,,,,,
13.7093,100.7695,,,,,
13.7094,100.7695,,,,,
13.7094,100.7695,,,,,
13.7095,100.7695,,,,,
13.7095,100.7696,,,,,
13.7096,100.7697,,,,,
13.7096,100.7697,,,,,
13.7096,100.7698,,,,,
13.7095,100.7699,,,,,
13.7095,100.7699,,,,,
13.7095,100.77,,,,,
13.7095,100.7701,,,,,
13.7095,100.7702,,,,,
13.7094,100.7704,,,,,
13.7094,100.7705,,,,,
13.7094,100.7706,,,,,
13.7093,100.7707,,,,,
13.7093,100.7708,,,,,
13.7093,100.771,,,,,
13.7092,100.7711,,,,,
13.7092,100.7713,,,,,
13.7092,100.7714,,,,,
13.7091,100.7715,,,,,
13.7091,100.7717,,,,,
13.7091,100.7718,,,,,
13.709,100.772,,,,,
13.709,100.7721,,,,,
13.7089,100.7723,,,,,
13.7089,100.7724,,,,,
13.7089,100.7725,,,,,
13.7088,100.7727,,,,,
13.7088,100.7728,,,,,
13.7088,100.773,,,,,
13.7088,100.7731,,,,,
13.7087,100.7732,,,,,
13.7087,100.7734,,,,,
13.7086,100.7735,,,,,
13.7086,100.7736,,,,,
13.7086,100.7738,,,,,
13.7085,100.7739,,,,,
13.7085,100.774,,,,,
13.7085,100.7741,,,,,
13.7085,100.7742,,,,,
13.7085,100.7742,,,,,
13.7084,100.7743,,,,,
13.7084,100.7744,,,,,
13.7084,100.7744,,,,,
13.7084,100.7745,,,,,
13.7084,100.7745,,,,,
13.7084,100.7746,,,,,
13.7085,100.7746,,,,,
13.7086,100.7747,,,,,
13.7086,100.7747,,,,,
13.7087,100.7747,,,,,
13.7088,100.7747,,,,,
13.7089,100.7748,,,,,
13.709,100.7748,,,,,
13.7092,100.7748,,,,,
13.7093,100.7749,,,,,
13.7094,100.7749,,,,,
13.7095,100.775,,,,,
13.7097,100.775,,,,,
13.7099,100.775,,,,,
13.7101,100.7751,,,,,
13.7103,100.7751,,,,,
13.7104,100.7752,,,,,
13.7106,100.7752,,,,,
13.7108,100.7753,,,,,
13.711,100.7753,,,,,
13.7112,100.7754,,,,,
13.7114,100.7754,,,,,
13.7115,100.7755,,,,,
13.7117,100.7755,,,,,
13.7119,100.7756,,,,,
13.7121,100.7756,,,,,
13.7123,100.7757,,,,,
13.7125,100.7757,,,,,
13.7127,100.7758,,,,,
13.7129,100.7758,,,,,
13.7131,100.7759,,,,,
13.7133,100.7759,,,,,
13.7134,100.776,,,,,
13.7136,100.776,,,,,
13.7138,100.776,,,,,
13.714,100.7761,,,,,
13.7142,100.7761,,,,,
13.7143,100.7762,,,,,
13.7145,100.7762,,,,,
13.7146,100.7763,,,,,
13.7148,100.7763,,,,,
13.715,100.7763,,,,,
13.7151,100.7763,,,,,
13.7153,100.7764,,,,,
13.7154,100.7764,,,,,
13.7156,100.7764,,,,,
13.7157,100.7764,,,,,
13.7159,100.7764,,,,,
13.716,100.7764,,,,,
13.7162,100.7764,,,,,
13.7164,100.7764,,,,,
13.7165,100.7764,,,,,
13.7167,100.7764,,,,,
13.7169,100.7764,,,,,
13.717,100.7764,,,,,
13.7172,100.7764,,,,,
13.7174,100.7764,,,,,
13.7176,100.7763,,,,,
13.7177,100.7763,,,,,
13.7179,100.7763,,,,,
13.718,100.7763,,,,,
13.7182,100.7763,,,,,
13.7184,100.7763,,,,,
13.7185,100.7763,,,,,
13.7187,100.7763,,,,,
13.7188,100.7763,,,,,
13.719,100.7763,,,,,
13.7191,100.7763,,,,,
13.7193,100.7763,,,,,
13.7194,100.7763,,,,,
13.7195,100.7763,,,,,
13.7196,100.7763,,,,,
13.7197,100.7763,,,,,
13.7198,100.7763,,,,,
13.72,100.7763,,,,,
13.7201,100.7763,,,,,
13.7202,100.7763,,,,,
13.7203,100.7763,,,,,
13.7205,100.7763,,,,,
13.7206,100.7763,,,,,
13.7207,100.7763,,,,,
13.7209,100.7763,,,,,
13.721,100.7763,,,,,
13.7212,100.7763,,,,,
13.7213,100.7762,,,,,
13.7214,100.7762,,,,,
13.7215,100.7763,,,,,
13.7216,100.7763,,,,,
13.7217,100.7763,,,,,
13.7218,100.7763,,,,,
13.7218,100.7763,,,,,
13.7219,100.7764,,,,,
13.7219,100.7764,,,,,
13.7219,100.7765,,,,,
13.7219,100.7765,,,,,
13.7219,100.7766,,,,,
13.7219,100.7767,,,,,
13.7219,100.7767,,,,,
13.7219,100.7768,,,,,
13.7219,100.7769,,,,,
13.7219,100.777,,,,,
13.7219,100.7771,,,,,
13.7219,100.7771,,,,,
13.7219,100.7772,,,,,
13.7219,100.7773,,,,,
13.7219,100.7774,,,,,
13.7219,100.7775,,,,,
13.7219,100.7775,,,,,
13.7219,100.7776,,,,,
13.7219,100.7776,,,,,
13.7219,100.7777,,,,,
13.7219,100.7777,,,,,
13.7219,100.7778,,,,,
13.7219,100.7778,,,,,
13.7219,100.7779,,,,,
13.7219,100.778,,,,,
13.7219,100.7781,,,,,
13.7219,100.7781,,,,,
13.7219,100.7782,,,,,
13.7219,100.7783,,,,,
13.7219,100.7784,,,,,
13.7219,100.7785,,,,,
13.7219,100.7786,,,,,
13.7219,100.7787,,,,,
13.7219,100.7788,,,,,
13.7219,100.7789,,,,,
13.7219,100.7789,,,,,
13.7219,100.779,,,,,
13.7219,100.7791,,,,,
13.7219,100.7792,,,,,
13.7219,100.7792,,,,,
13.7219,100.7793,,,,,
13.7219,100.7794,,,,,
13.7219,100.7794,,,,,
13.7219,100.7795,,,,,
13.7219,100.7795,,,,,
13.7219,100.7796,,,,,
13.7219,100.7796,,,,,
13.7219,100.7797,,,,,
13.7219,100.7798,,,,,
13.7219,100.7799,,,,,
13.7219,100.7799,,,,,
13.7219,100.78,,,,,
13.7219,100.78,,,,,
13.7219,100.78,,,,,
13.7219,100.78,,,,,
13.7219,100.7801,,,,,
13.7219,100.7801,,,,,
13.7219,100.7801,,,,,
13.722,100.7801,,,,,
13.722,100.7802,,,,,
13.722,100.7802,,,,,
13.722,100.7802,,,,,
13.7221,100.7802,,,,,
13.7221,100.7802,,,,,
13.7221,100.7802,,,,,
13.7223,100.7802,,,,,
13.7223,100.7802,,,,,
13.7224,100.7801,,,,,
13.7225,100.7801,,,,,
13.7225,100.7801,,,,,
13.7226,100.7801,,,,,
13.7226,100.7801,,,,,
13.7227,100.7801,,,,,
13.7227,100.7801,,,,,
13.7227,100.7801,,,,,
13.7228,100.7801,,,,,
13.7228,100.7801,,,,,
13.7229,100.7801,,,,,
13.723,100.7801,,,,,
13.7231,100.7801,,,,,
13.7232,100.7801,,,,,
13.7233,100.7801,,,,,
13.7234,100.7801,,,,,
13.7235,100.7801,,,,,
13.7235,100.7801,,,,,
13.7236,100.7801,,,,,
13.7237,100.7801,,,,,
13.7238,100.7801,,,,,
13.7239,100.7801,,,,,
13.724,100.7801,,,,,
13.7241,100.7801,,,,,
13.7242,100.7801,,,,,
13.7242,100.7801,,,,,
13.7243,100.7801,,,,,
13.7244,100.7801,,,,,
13.7245,100.7801,,,,,
13.7245,100.7801,,,,,
13.7245,100.7801,,,,,
13.7246,100.7801,,,,,
13.7246,100.7801,,,,,
13.7246,100.78,,,,,
13.7247,100.78,,,,,
13.7247,100.78,,,,,
13.7247,100.7799,,,,,
13.7247,100.7799,,,,,
13.7247,100.7798,,,,,
13.7247,100.7797,,,,,
13.7247,100.7796,,,,,
13.7247,100.7795,,,,,
13.7247,100.7794,,,,,
13.7247,100.7793,,,,,
13.7247,100.7792,,,,,
13.7247,100.7791,,,,,
13.7247,100.779,,,,,
13.7247,100.7789,,,,,
13.7247,100.7788,,,,,
13.7247,100.7787,,,,,
13.7247,100.7786,,,,,
13.7247,100.7785,,,,,
13.7247,100.7784,,,,,
13.7247,100.7783,,,,,
13.7247,100.7783,,,,,
13.7247,100.7782,,,,,
13.7247,100.7781,,,,,
13.7247,100.7781,,,,,
13.7248,100.7781,,,,,
13.7248,100.778,,,,,
13.7249,100.778,,,,,
13.7249,100.778,,,,,
13.725,100.778,,,,,
13.725,100.778,,,,,
13.725,100.778,,,,,
13.7251,100.778,,,,,
13.7252,100.778,,,,,
13.7252,100.778,,,,,
13.7252,100.778,,,,,
13.7252,100.778,,,,,
13.7252,100.778,,,,,
13.7252,100.778,,,,,
13.7252,100.778,,,,,
13.7252,100.778,,,,,
13.7252,100.778,,,,,
13.7252,100.778,,,,,
13.7252,100.778,,,,,
13.7252,100.778,,,,,
13.7252,100.778,,,,,
13.7252,100.778,,,,,
13.7252,100.778,,,,,
13.7252,100.778,,,,,
13.7252,100.778,,,,,
13.7252,100.778,,,,,
13.7252,100.778,,,,,
13.7252,100.778,,,,,
13.7252,100.778,,,,,
13.7252,100.778,,,,,
13.7252,100.778,,,,,
13.7252,100.778,,,,,
13.7252,100.778,,,,,
13.7252,100.778,,,,,
13.7252,100.778,,,,,
13.7252,100.778,,,,,
13.7252,100.778,,,,,
13.7252,100.778,,,,,
13.7252,100.778,,,,,
13.7252,100.778,,,,,
13.7252,100.778,,,,,
13.7252,100.778,,,,,
13.7252,100.778,,,,,
13.7252,100.778,,,,,
13.7252,100.778,,,,,
13.7252,100.778,,,,,
13.7252,100.778,,,,,
13.7252,100.778,,,,,
13.7252,100.778,,,,,
13.7252,100.778,,,,,
13.7252,100.778,,,,,
13.7252,100.778,,,,,
13.7252,100.778,,,,,
13.7252,100.778,,,,,
13.7252,100.778,,,,,
13.7253,100.778,,,,,
13.7253,100.778,,,,,
13.7253,100.778,,,,,
13.7253,100.778,,,,,
13.7253,100.778,,,,,
13.7253,100.778,,,,,
13.7253,100.778,,,,,
13.7253,100.778,,,,,
13.7253,100.778,,,,,
13.7253,100.778,,,,,
13.7253,100.778,,,,,
13.7253,100.778,,,,,
13.7253,100.778,,,,,
13.7253,100.778,,,,,
13.7253,100.778,,,,,
13.7253,100.778,,,,,
13.7253,100.778,,,,,
13.7253,100.778,,,,,
13.7253,100.778,,,,,
13.7253,100.778,,,,,
13.7253,100.778,,,,,
13.7253,100.778,,,,,
13.7253,100.778,,,,,
13.7253,100.778,,,,,
13.7253,100.778,,,,,
13.7253,100.778,,,,,
13.7253,100.778,,,,,
13.7253,100.778,,,,,
13.7253,100.778,,,,,
13.7253,100.778,,,,,
13.7253,100.778,,,,,
13.7253,100.778,,,,,
13.7253,100.778,,,,,
13.7253,100.778,,,,,
13.7253,100.778,,,,,
13.7253,100.778,,,,,
13.7253,100.778,,,,,
13.7253,100.778,,,,,
13.7253,100.778,,,,,
13.7253,100.778,,,,,
13.7253,100.778,,,,,
13.7253,100.778,,,,,
13.7253,100.778,,,,,
13.7253,100.778,,,,,
13.7253,100.778,,,,,
13.7253,100.778,,,,,
13.7253,100.778,,,,,
13.7253,100.778,,,,,
13.7253,100.778,,,,,
13.7253,100.778,,,,,
13.7253,100.778,,,,,
13.7253,100.778,,,,,
13.7253,100.778,,,,,
13.7253,100.778,,,,,
13.7253,100.778,,,,,
13.7253,100.778,,,,,
13.7254,100.778,,,,,
13.7254,100.778,,,,,
13.7254,100.778,,,,,
13.7255,100.778,,,,,
13.7255,100.778,,,,,
13.7256,100.778,,,,,
13.7256,100.778,,,,,
13.7256,100.778,,,,,
13.7257,100.778,,,,,
13.7257,100.778,,,,,
13.7257,100.778,,,,,
13.7257,100.778,,,,,
13.7257,100.778,,,,,
13.7257,100.778,,,,,
13.7258,100.778,,,,,
13.7258,100.778,,,,,
13.7258,100.778,,,,,
13.7258,100.778,,,,,
13.7259,100.778,,,,,
13.7259,100.778,,,,,
13.7259,100.778,,,,,
13.7259,100.778,,,,,
13.726,100.778,,,,,
13.726,100.778,,,,,
13.726,100.778,,,,,
13.7261,100.778,,,,,
13.7261,100.778,,,,,
13.7261,100.778,,,,,
13.7262,100.778,,,,,
13.7262,100.778,,,,,
13.7262,100.778,,,,,
13.7263,100.778,,,,,
13.7263,100.778,,,,,
13.7264,100.778,,,,,
13.7264,100.778,,,,,
13.7265,100.778,,,,,
13.7265,100.778,,,,,
13.7265,100.778,,,,,
13.7266,100.778,,,,,
13.7266,100.778,,,,,
13.7266,100.778,,,,,
13.7266,100.778,,,,,
13.7266,100.778,,,,,
13.7266,100.778,,,,,
13.7266,100.778,,,,,
13.7267,100.778,,,,,
13.7267,100.778,,,,,
13.7267,100.778,,,,,
13.7267,100.778,,,,,
13.7268,100.778,,,,,
13.7268,100.778,,,,,
13.7268,100.778,,,,,
13.7268,100.778,,,,,
13.7269,100.778,,,,,
13.7269,100.778,,,,,
13.7269,100.778,,,,,
13.7269,100.778,,,,,
13.727,100.778,,,,,
13.727,100.778,,,,,
13.727,100.778,,,,,
13.727,100.778,,,,,
13.727,100.778,,,,,
13.7271,100.778,,,,,
13.7271,100.778,,,,,
13.7271,100.778,,,,,
13.7271,100.778,,,,,
13.7271,100.778,,,,,
13.7271,100.778,,,,,
13.7272,100.778,,,,,
13.7272,100.778,,,,,
13.7272,100.778,,,,,
13.7273,100.778,,,,,
13.7273,100.778,,,,,
13.7273,100.778,,,,,
13.7273,100.778,,,,,
13.7274,100.778,,,,,
13.7274,100.778,,,,,
13.7274,100.778,,,,,
13.7275,100.778,,,,,
13.7275,100.778,,,,,
13.7275,100.778,,,,,
13.7276,100.778,,,,,
13.7276,100.778,,,,,
13.7276,100.778,,,,,
13.7276,100.778,,,,,
13.7277,100.778,,,,,
13.7277,100.778,,,,,
13.7277,100.778,,,,,
13.7277,100.778,,,,,
13.7277,100.778,,,,,
13.7277,100.778,,,,,
13.7277,100.778,,,,,
13.7277,100.778,,,,,
13.7277,100.778,,,,,
13.7277,100.778,,,,,
13.7278,100.778,,,,,
13.7278,100.778,,,,,
13.7278,100.778,,,,,
13.7278,100.778,,,,,
13.7278,100.778,,,,,
13.7278,100.778,,,,,
13.7279,100.778,,,,,
13.7279,100.778,,,,,
13.7279,100.778,,,,,
13.728,100.778,,,,,
13.728,100.778,,,,,
13.7281,100.778,,,,,
13.7281,100.778,,,,,
13.7282,100.778,,,,,
13.7282,100.778,,,,,
13.7282,100.778,,,,,
13.7283,100.778,,,,,
13.7283,100.7779,,,,,
13.7284,100.7779,,,,,
13.7284,100.7779,,,,,
13.7285,100.7779,,,,,
13.7285,100.7779,,,,,
13.7286,100.7779,,,,,
13.7287,100.7779,,,,,
13.7287,100.7779,,,,,
13.7288,100.778,,,,,
13.7289,100.778,,,,,
13.729,100.778,,,,,
13.7291,100.778,,,,,
13.7292,100.778,,,,,
13.7292,100.778,,,,,
13.7293,100.7781,,,,,
13.7294,100.7781,,,,,
13.7295,100.7782,,,,,
13.7295,100.7782,,,,,
13.7296,100.7783,,,,,
13.7297,100.7784,,,,,
13.7298,100.7785,,,,,
13.7299,100.7786,,,,,
13.73,100.7787,,,,,
13.7302,100.7788,,,,,
13.7303,100.7789,,,,,
13.7303,100.7789,,,,,
13.7304,100.779,,,,,
13.7305,100.7791,,,,,
13.7305,100.7792,,,,,
13.7306,100.7794,,,,,
13.7306,100.7795,,,,,
13.7305,100.7796,,,,,
13.7305,100.7797,,,,,
13.7305,100.7798,,,,,
13.7305,100.78,,,,,
13.7305,100.7801,,,,,
13.7305,100.7802,,,,,
13.7305,100.7804,,,,,
13.7305,100.7805,,,,,
13.7305,100.7806,,,,,
13.7305,100.7808,,,,,
13.7305,100.7809,,,,,
13.7305,100.7811,,,,,
13.7305,100.7812,,,,,
13.7305,100.7813,,,,,
13.7305,100.7814,,,,,
13.7305,100.7815,,,,,
13.7305,100.7816,,,,,
13.7305,100.7817,,,,,
13.7305,100.7817,,,,,
13.7305,100.7817,,,,,
13.7305,100.7817,,,,,
13.7306,100.7818,,,,,
13.7306,100.7818,,,,,
13.7306,100.7818,,,,,
13.7307,100.7818,,,,,
13.7307,100.7818,,,,,
13.7307,100.7818,,,,,
13.7308,100.7818,,,,,
13.7308,100.7818,,,,,
13.7309,100.7818,,,,,
13.731,100.7818,,,,,
13.731,100.7818,,,,,
13.7311,100.7818,,,,,
13.7312,100.7818,,,,,
13.7312,100.7818,,,,,
13.7313,100.7818,,,,,
13.7313,100.7818,,,,,
13.7313,100.7818,,,,,
13.7313,100.7817,,,,,
13.7314,100.7817,,,,,
13.7314,100.7817,,,,,
13.7314,100.7817,,,,,
13.7314,100.7816,,,,,
13.7314,100.7815,,,,,
13.7314,100.7814,,,,,
13.7314,100.7813,,,,,
13.7314,100.7812,,,,,
13.7314,100.7812,,,,,
13.7314,100.7811,,,,,
13.7314,100.781,,,,,
13.7314,100.7805,,,,,
13.7314,100.7806,,,,,
13.7314,100.7808,,,,,
13.7314,100.7807,,,,,
13.7314,100.7807,,,,,
13.7314,100.7807,,,,,
13.7314,100.7806,,,,,
13.7314,100.7805,,,,,
13.7314,100.7805,,,,,
13.7314,100.7804,,,,,
13.7314,100.7803,,,,,
13.7314,100.7802,,,,,
13.7314,100.7802,,,,,
13.7314,100.7801,,,,,
13.7314,100.78,,,,,
13.7314,100.78,,,,,
13.7314,100.78,,,,,
13.7314,100.7799,,,,,
13.7314,100.7799,,,,,
13.7314,100.7799,,,,,
13.7314,100.7799,,,,,
13.7314,100.7798,,,,,
13.7314,100.7798,,,,,
13.7314,100.7798,,,,,
13.7314,100.7797,,,,,
13.7314,100.7796,,,,,
13.7314,100.7796,,,,,
13.7314,100.7795,,,,,
13.7314,100.7794,,,,,
13.7314,100.7794,,,,,
13.7314,100.7793,,,,,
13.7314,100.7793,,,,,
13.7314,100.7792,,,,,
13.7314,100.7792,,,,,
13.7314,100.7791,,,,,
13.7314,100.779,,,,,
13.7314,100.779,,,,,
13.7314,100.7789,,,,,
13.7314,100.7789,,,,,
13.7314,100.7789,,,,,
13.7314,100.7788,,,,,
13.7314,100.7788,,,,,
13.7314,100.7787,,,,,
13.7314,100.7787,,,,,
13.7314,100.7786,,,,,
13.7314,100.7786,,,,,
13.7314,100.7785,,,,,
13.7314,100.7784,,,,,
13.7314,100.7784,,,,,
13.7314,100.7783,,,,,
13.7314,100.7783,,,,,
13.7314,100.7783,,,,,
13.7314,100.7783,,,,,
13.7314,100.7783,,,,,
13.7314,100.7782,,,,,
13.7314,100.7782,,,,,
13.7314,100.7782,,,,,
13.7314,100.7782,,,,,
13.7314,100.7782,,,,,
13.7314,100.7782,,,,,
13.7314,100.7781,,,,,
13.7314,100.7781,,,,,
13.7314,100.7781,,,,,
13.7314,100.778,,,,,
13.7314,100.778,,,,,
13.7314,100.7779,,,,,
13.7314,100.7778,,,,,
13.7314,100.7777,,,,,
13.7314,100.7776,,,,,
13.7314,100.7775,,,,,
13.7314,100.7774,,,,,
13.7314,100.7773,,,,,
13.7314,100.7772,,,,,
13.7314,100.7771,,,,,
13.7314,100.777,,,,,
13.7314,100.7769,,,,,
13.7314,100.7767,,,,,
13.7314,100.7766,,,,,
13.7314,100.7765,,,,,
13.7314,100.7764,,,,,
13.7314,100.7763,,,,,
13.7314,100.7762,,,,,
13.7314,100.7761,,,,,
13.7314,100.776,,,,,
13.7314,100.7759,,,,,
13.7314,100.7758,,,,,
13.7314,100.7757,,,,,
13.7314,100.7757,,,,,
13.7314,100.7756,,,,,
13.7314,100.7755,,,,,
13.7314,100.7754,,,,,
13.7314,100.7753,,,,,
13.7314,100.7752,,,,,
13.7314,100.7752,,,,,
13.7315,100.7751,,,,,
13.7314,100.7751,,,,,
13.7314,100.7751,,,,,
13.7314,100.7751,,,,,
13.7314,100.775,,,,,
13.7314,100.775,,,,,
13.7314,100.775,,,,,
13.7315,100.775,,,,,
13.7315,100.775,,,,,
13.7315,100.775,,,,,
13.7315,100.775,,,,,
13.7316,100.775,,,,,
13.7316,100.775,,,,,
13.7316,100.775,,,,,
13.7316,100.775,,,,,
13.7316,100.775,,,,,
13.7317,100.775,,,,,
13.7317,100.775,,,,,
13.7317,100.775,,,,,
13.7317,100.775,,,,,
13.7317,100.775,,,,,
13.7317,100.775,,,,,
13.7317,100.775,,,,,
13.7317,100.775,,,,,
13.7317,100.775,,,,,
13.7317,100.775,,,,,
13.7317,100.775,,,,,
13.7317,100.775,,,,,
13.7317,100.775,,,,,
13.7317,100.7749,,,,,
13.7317,100.7749,,,,,
13.7317,100.7749,,,,,
13.7317,100.7749,,,,,
13.7317,100.7748,,,,,
13.7317,100.7748,,,,,
13.7317,100.7747,,,,,
13.7317,100.7746,,,,,
13.7317,100.7745,,,,,
13.7317,100.7743,,,,,
13.7317,100.7742,,,,,
13.7317,100.7741,,,,,
13.7317,100.7739,,,,,
13.7317,100.7738,,,,,
13.7317,100.7736,,,,,
13.7317,100.7734,,,,,
13.7317,100.7733,,,,,
13.7317,100.7731,,,,,
13.7317,100.7729,,,,,
13.7317,100.7727,,,,,
13.7317,100.7726,,,,,
13.7317,100.7724,,,,,
13.7317,100.7722,,,,,
13.7317,100.772,,,,,
13.7317,100.7718,,,,,
13.7317,100.7717,,,,,
13.7317,100.7715,,,,,
13.7317,100.7714,,,,,
13.7317,100.7712,,,,,
13.7317,100.771,,,,,
13.7317,100.7709,,,,,
13.7317,100.7707,,,,,
13.7317,100.7706,,,,,
13.7317,100.7704,,,,,
13.7316,100.7702,,,,,
13.7316,100.7701,,,,,
13.7316,100.7699,,,,,
13.7316,100.7698,,,,,
13.7316,100.7696,,,,,
13.7316,100.7695,,,,,
13.7316,100.7693,,,,,
13.7316,100.7692,,,,,
13.7316,100.7691,,,,,
13.7316,100.7689,,,,,
13.7316,100.7688,,,,,
13.7316,100.7686,,,,,
13.7315,100.7685,,,,,
13.7315,100.7683,,,,,
13.7315,100.7682,,,,,
13.7315,100.768,,,,,
13.7315,100.7678,,,,,
13.7315,100.7677,,,,,
13.7315,100.7675,,,,,
13.7315,100.7673,,,,,
13.7315,100.7672,,,,,
13.7315,100.767,,,,,
13.7315,100.7669,,,,,
13.7315,100.7667,,,,,
13.7315,100.7666,,,,,
13.7315,100.7664,,,,,
13.7315,100.7663,,,,,
13.7315,100.7661,,,,,
13.7315,100.766,,,,,
13.7315,100.7658,,,,,
13.7315,100.7657,,,,,
13.7314,100.7655,,,,,
13.7314,100.7654,,,,,
13.7314,100.7653,,,,,
13.7314,100.7651,,,,,
13.7314,100.765,,,,,
13.7313,100.7648,,,,,
13.7313,100.7647,,,,,
13.7313,100.7645,,,,,
13.7312,100.7644,,,,,
13.7312,100.7642,,,,,
13.7312,100.7641,,,,,
13.7311,100.7639,,,,,
13.7311,100.7638,,,,,
13.7311,100.7636,,,,,
13.731,100.7635,,,,,
13.731,100.7633,,,,,
13.7309,100.7632,,,,,
13.7309,100.763,,,,,
13.7309,100.7629,,,,,
13.7308,100.7628,,,,,
13.7308,100.7626,,,,,
13.7308,100.7625,,,,,
13.7307,100.7623,,,,,
13.7307,100.7622,,,,,
13.7306,100.762,,,,,
13.7306,100.7619,,,,,
13.7305,100.7617,,,,,
13.7305,100.7616,,,,,
13.7304,100.7614,,,,,
13.7304,100.7613,,,,,
13.7303,100.7612,,,,,
13.7303,100.761,,,,,
13.7303,100.7609,,,,,
13.7302,100.7608,,,,,
13.7302,100.7606,,,,,
13.7301,100.7605,,,,,
13.73,100.7604,,,,,
13.73,100.7603,,,,,
13.7299,100.7602,,,,,
13.7298,100.7602,,,,,
13.7297,100.7601,,,,,
13.7296,100.7601,,,,,
13.7295,100.7601,,,,,
13.7295,100.7601,,,,,
13.7294,100.7601,,,,,
13.7293,100.7601,,,,,
13.7292,100.7601,,,,,
13.7291,100.7601,,,,,
13.7291,100.7601,,,,,
13.729,100.7601,,,,,
13.729,100.7602,,,,,
13.729,100.7602,,,,,
13.7289,100.7602,,,,,
13.7289,100.7602,,,,,
13.7288,100.7602,,,,,
13.7288,100.7602,,,,,
13.7287,100.7602,,,,,
13.7287,100.7603,,,,,
13.7286,100.7603,,,,,
13.7286,100.7603,,,,,
13.7285,100.7602,,,,,
13.7285,100.7602,,,,,
13.7285,100.7602,,,,,
13.7284,100.7602,,,,,
13.7283,100.7601,,,,,
13.7283,100.7601,,,,,
13.7283,100.76,,,,,
13.7283,100.7599,,,,,
13.7283,100.7599,,,,,
13.7283,100.7598,,,,,
13.7283,100.7597,,,,,
13.7283,100.7596,,,,,
13.7283,100.7595,,,,,
13.7283,100.7595,,,,,
13.7283,100.7594,,,,,
13.7283,100.7593,,,,,
13.7283,100.7592,,,,,
13.7283,100.7592,,,,,
13.7284,100.7591,,,,,
13.7284,100.7591,,,,,
13.7285,100.759,,,,,
13.7286,100.759,,,,,
13.7287,100.759,,,,,
13.7288,100.759,,,,,
13.7289,100.7589,,,,,
13.7289,100.7589,,,,,
13.729,100.7588,,,,,
13.7291,100.7588,,,,,
13.7292,100.7587,,,,,
13.7292,100.7586,,,,,
13.7293,100.7585,,,,,
13.7293,100.7584,,,,,
13.7293,100.7583,,,,,
13.7293,100.7582,,,,,
13.7293,100.7581,,,,,
13.7293,100.758,,,,,
13.7293,100.7579,,,,,
13.7293,100.7578,,,,,
13.7293,100.7577,,,,,
13.7293,100.7576,,,,,
13.7293,100.7574,,,,,
13.7293,100.7573,,,,,
13.7293,100.7572,,,,,
13.7293,100.7571,,,,,
13.7293,100.7569,,,,,
13.7293,100.7568,,,,,
13.7294,100.7567,,,,,
13.7294,100.7565,,,,,
13.7294,100.7564,,,,,
13.7293,100.7562,,,,,
13.7293,100.7561,,,,,
13.7293,100.7559,,,,,
13.7293,100.7558,,,,,
13.7293,100.7557,,,,,
13.7293,100.7555,,,,,
13.7293,100.7554,,,,,
13.7293,100.7552,,,,,
13.7293,100.7551,,,,,
13.7293,100.755,,,,,
13.7293,100.7548,,,,,
13.7293,100.7547,,,,,
13.7293,100.7546,,,,,
13.7293,100.7545,,,,,
13.7293,100.7544,,,,,
13.7293,100.7543,,,,,
13.7293,100.7542,,,,,
13.7293,100.754,,,,,
13.7293,100.7539,,,,,
13.7293,100.7538,,,,,
13.7293,100.7537,,,,,
13.7293,100.7536,,,,,
13.7293,100.7535,,,,,
13.7293,100.7534,,,,,
13.7293,100.7533,,,,,
13.7293,100.7531,,,,,
13.7293,100.753,,,,,
13.7293,100.7529,,,,,
13.7293,100.7528,,,,,
13.7293,100.7527,,,,,
13.7293,100.7526,,,,,
13.7293,100.7525,,,,,
13.7293,100.7524,,,,,
13.7293,100.7523,,,,,
13.7293,100.7522,,,,,
13.7293,100.7521,,,,,
13.7293,100.752,,,,,
13.7293,100.7519,,,,,
13.7293,100.7518,,,,,
13.7292,100.7517,,,,,
13.7292,100.7517,,,,,
